Date,Price,Open,High,Low,Vol.,Change %
"Aug 27, 2015",1122.4,1127.2,1127.4,1118.4,0.13K,-0.2
"Aug 26, 2015",1124.6,1139.2,1143,1119.6,0.12K,-1.19
"Aug 25, 2015",1138.2,1151.5,1155.5,1134,0.22K,-1.32
"Aug 24, 2015",1153.4,1164,1169,1147.5,0.30K,-0.53
"Aug 21, 2015",1159.6,1154.1,1166.5,1150.5,0.26K,0.57
"Aug 20, 2015",1153,1132.8,1153.3,1132.8,0.41K,2.21
"Aug 19, 2015",1128.1,1117,1134.3,1116.8,0.35K,0.98
"Aug 18, 2015",1117.1,1118.2,1118.4,1110,0.48K,-0.13
"Aug 17, 2015",1118.6,1113.8,1122,1113.8,0.40K,0.51
"Aug 14, 2015",1112.9,1113.9,1118.8,1112.5,0.91K,-0.25
"Aug 13, 2015",1115.7,1124.3,1124.3,1113,0.44K,-0.67
"Aug 12, 2015",1123.2,1106,1124.5,1101.5,0.80K,1.41
"Aug 11, 2015",1107.6,1103.8,1116.7,1094,1.00K,0.31
"Aug 10, 2015",1104.2,1093.2,1107.6,1089.5,0.90K,0.92
"Aug 07, 2015",1094.1,1088.9,1098.3,1081.7,0.61K,0.36
"Aug 06, 2015",1090.2,1084.4,1092.2,1083.6,0.27K,0.41
"Aug 05, 2015",1085.7,1086.5,1090.6,1082.5,1.21K,-0.46
"Aug 04, 2015",1090.7,1085.1,1093.9,1080.5,1.14K,0.12
"Aug 03, 2015",1089.4,1095.5,1097.1,1085,2.42K,-0.5
"Jul 31, 2015",1094.9,1087.7,1102.8,1079.1,5.70K,0.6
"Jul 30, 2015",1088.4,1096.1,1097.5,1081,49.30K,-0.39
"Jul 29, 2015",1092.7,1096.4,1096.9,1093.6,0.01K,-0.33
"Jul 28, 2015",1096.3,1097.2,1097.7,1097,0.03K,-0.02
"Jul 27, 2015",1096.5,1100,1102.5,1093.9,0.02K,1
"Jul 24, 2015",1085.6,1078.6,1100.7,1078.6,0.05K,-0.77
"Jul 23, 2015",1094,1097.4,1097.6,1087.8,0.06K,0.24
"Jul 22, 2015",1091.4,1093,1095,1086,0.05K,-1.09
"Jul 21, 2015",1103.4,1097.1,1106.4,1097.1,0.12K,-0.3
"Jul 20, 2015",1106.7,1130.4,1130.7,1095.1,0.19K,-2.22
"Jul 17, 2015",1131.8,1144,1144,1130.2,0.12K,-1.05
"Jul 16, 2015",1143.8,1146.2,1146.2,1142.9,0.01K,-0.3
"Jul 15, 2015",1147.2,1154,1154.2,1144.8,0.02K,-0.53
"Jul 14, 2015",1153.3,1157.2,1157.2,1153,0.04K,-0.16
"Jul 13, 2015",1155.2,1159,1159,1151.2,0.01K,-0.22
"Jul 10, 2015",1157.7,1160.1,1162.9,1157.5,0.03K,-0.11
"Jul 09, 2015",1159,1154.8,1163.6,1154.8,0.07K,-0.37
"Jul 08, 2015",1163.3,1152.6,1161.7,1146.4,0.07K,0.95
"Jul 07, 2015",1152.4,1166.8,1166.8,1149.5,0.47K,-1.75
"Jul 06, 2015",1172.9,1163.9,1173,1162.2,0.63K,0.44
"Jul 03, 2015",1167.8,1164.7,1169,1164.6,0,0.41
"Jul 02, 2015",1163,1166.4,1168.1,1155.5,0.32K,-0.51
"Jul 01, 2015",1169,1173.1,1173.1,1166.6,0.46K,-0.21
"Jun 30, 2015",1171.5,1176.3,1176.4,1166.6,0.22K,-0.59
"Jun 29, 2015",1178.5,1185.1,1186,1173.8,0.17K,0.48
"Jun 26, 2015",1172.9,1170.5,1170.5,1170.5,0.03K,0.12
"Jun 25, 2015",1171.5,1175.8,1175.9,1171.7,0.10K,-0.09
"Jun 24, 2015",1172.6,1176.6,1177.4,1170.7,0.26K,-0.31
"Jun 23, 2015",1176.2,1183.8,1186,1176.8,0.06K,-0.63
"Jun 22, 2015",1183.7,1197.8,1197.8,1182.7,0.03K,-1.48
"Jun 19, 2015",1201.5,1199.7,1203.1,1199.7,0.14K,0
"Jun 18, 2015",1201.5,1183.4,1202,1183.4,0.13K,2.13
"Jun 17, 2015",1176.4,1177.6,1186.3,1174.9,0.17K,-0.35
"Jun 16, 2015",1180.5,1186.5,1186.5,1175.9,0.03K,-0.4
"Jun 15, 2015",1185.3,1179.9,1188.5,1172.7,0.10K,0.55
"Jun 12, 2015",1178.8,1180.4,1181.2,1176.2,0.14K,-0.09
"Jun 11, 2015",1179.9,1183.2,1183.2,1174.4,0.07K,-0.52
"Jun 10, 2015",1186.1,1176.1,1190.1,1175.6,0.30K,0.75
"Jun 09, 2015",1177.3,1172.9,1181.6,1172.7,0.14K,0.35
"Jun 08, 2015",1173.2,1169.5,1176.1,1169.1,0.17K,0.46
"Jun 05, 2015",1167.8,1176.4,1177.3,1163.3,0.39K,-0.6
"Jun 04, 2015",1174.9,1184.9,1185.5,1173,0.45K,-0.83
"Jun 03, 2015",1184.7,1193.9,1193.9,1179.1,0.63K,-0.79
"Jun 02, 2015",1194.1,1189,1194.9,1186,1.00K,0.49
"Jun 01, 2015",1188.3,1190.6,1204,1184.3,1.24K,-0.09
"May 29, 2015",1189.4,1187.8,1193.3,1185.7,4.75K,0.11
"May 28, 2015",1188.1,1187.1,1192,1179.6,52.71K,0.19
"May 27, 2015",1185.9,1185.9,1185.9,1185.9,0.03K,-0.11
"May 26, 2015",1187.2,1193.6,1195,1186,0.04K,-1.67
"May 25, 2015",1207.4,1204.6,1209,1203.3,0,0.25
"May 24, 2015",1204.4,1205.8,1205.8,1203.9,0,0.01
"May 22, 2015",1204.3,1211.6,1211.9,1205.7,0.01K,-0.01
"May 21, 2015",1204.4,1204.5,1204.5,1203.7,0.04K,-0.37
"May 20, 2015",1208.9,1205.1,1210.8,1205.1,0.01K,0.17
"May 19, 2015",1206.9,1223.9,1223.9,1206,0.01K,-1.7
"May 18, 2015",1227.8,1224.5,1228.1,1222.6,0.01K,0.19
"May 15, 2015",1225.5,1218.5,1224.7,1214.8,0.01K,0.01
"May 14, 2015",1225.4,1214.5,1225.6,1214.5,0.04K,0.57
"May 13, 2015",1218.4,1192.7,1217.3,1191,0.03K,2.16
"May 12, 2015",1192.6,1194.6,1194.8,1189.7,0.01K,0.79
"May 11, 2015",1183.2,1189.7,1190.5,1179.3,0.03K,-0.5
"May 08, 2015",1189.1,1183.3,1187.5,1182.9,0.05K,0.57
"May 07, 2015",1182.4,1181.5,1186,1179.7,0.04K,-0.66
"May 06, 2015",1190.3,1194.5,1194.6,1189.9,0.01K,-0.24
"May 05, 2015",1193.2,1187.5,1198.7,1186.9,0.05K,0.54
"May 04, 2015",1186.8,1177.5,1189.4,1177.5,0.04K,1.05
"May 01, 2015",1174.5,1178.1,1178.1,1170,0.02K,-0.67
"Apr 30, 2015",1182.4,1203.1,1205.9,1176.7,0.14K,-2.26
"Apr 29, 2015",1209.8,1211.2,1212.6,1201.9,0.11K,-0.35
"Apr 28, 2015",1214,1199.7,1205.9,1199.7,0.01K,0.89
"Apr 27, 2015",1203.3,1182.3,1206.7,1181.4,0.19K,2.39
"Apr 24, 2015",1175.2,1192.3,1194.7,1174.6,0.05K,-1.61
"Apr 23, 2015",1194.4,1187.2,1197,1186.1,0.33K,0.63
"Apr 22, 2015",1186.9,1199.1,1202.6,1185.2,0.09K,-1.33
"Apr 21, 2015",1202.9,1193.2,1202.2,1192.8,0.03K,0.79
"Apr 20, 2015",1193.5,1205.7,1206.9,1191,0.07K,-0.78
"Apr 17, 2015",1202.9,1200.2,1206,1200.2,0.02K,0.41
"Apr 16, 2015",1198,1204.3,1208.5,1194.6,0.20K,-0.29
"Apr 15, 2015",1201.5,1194.6,1203.1,1188.6,0.20K,0.73
"Apr 14, 2015",1192.8,1198.8,1200.6,1184.1,0.55K,-0.54
"Apr 13, 2015",1199.3,1208.1,1208.1,1198.3,0.42K,-0.44
"Apr 10, 2015",1204.6,1195.8,1210.4,1194,0.20K,0.92
"Apr 09, 2015",1193.6,1201.7,1202.5,1193,0.52K,-0.79
"Apr 08, 2015",1203.1,1208.9,1211.4,1197.6,0.24K,-0.62
"Apr 07, 2015",1210.6,1214.8,1214.8,1208.2,0.41K,-0.66
"Apr 06, 2015",1218.6,1209.9,1224.2,1209.9,0.34K,1.47
"Apr 03, 2015",1200.9,1200.9,1200.9,1200.9,0,0
"Apr 02, 2015",1200.9,1204,1205.7,1194.8,1.68K,-0.6
"Apr 01, 2015",1208.1,1182.9,1208.2,1181,1.63K,2.11
"Mar 31, 2015",1183.1,1185.8,1190.1,1178.2,3.41K,-0.14
"Mar 30, 2015",1184.8,1198,1198.5,1181.6,37.99K,-1.25
"Mar 27, 2015",1199.8,1197,1197,1196.3,0.00K,-0.44
"Mar 26, 2015",1205.1,1198.2,1213.7,1198.2,0.07K,0.65
"Mar 25, 2015",1197.3,1192.5,1199.2,1190.3,0.01K,0.47
"Mar 24, 2015",1191.7,1188,1193,1186,0.41K,0.31
"Mar 23, 2015",1188,1181.6,1182.9,1181.2,0.01K,0.27
"Mar 20, 2015",1184.8,1171,1185.4,1171,0.05K,1.34
"Mar 19, 2015",1169.1,1171.6,1171.6,1159.3,0.04K,1.54
"Mar 18, 2015",1151.4,1148.7,1174.3,1147,0.11K,0.27
"Mar 17, 2015",1148.3,1153.6,1158.2,1144.3,0.07K,-0.43
"Mar 16, 2015",1153.3,1159.7,1162.3,1150.1,0.06K,0.06
"Mar 13, 2015",1152.6,1158.2,1159.2,1152.7,0.04K,0.04
"Mar 12, 2015",1152.1,1155.4,1160.5,1149.7,0.06K,0.12
"Mar 11, 2015",1150.7,1162,1163.5,1147.7,0.07K,-0.81
"Mar 10, 2015",1160.1,1166.4,1168.4,1156.5,0.09K,-0.54
"Mar 09, 2015",1166.4,1169.4,1174.2,1166.3,0.05K,0.2
"Mar 06, 2015",1164.1,1195,1195.7,1163.7,0.17K,-2.66
"Mar 05, 2015",1195.9,1201.7,1205.4,1196,0.03K,-0.39
"Mar 04, 2015",1200.6,1204.8,1206.9,1198,0.03K,-0.28
"Mar 03, 2015",1204,1201.5,1212,1195,0.05K,-0.31
"Mar 02, 2015",1207.7,1214.3,1222.7,1204.9,0.12K,-0.4
"Feb 27, 2015",1212.6,1207.7,1217.8,1204.5,0.20K,0.25
"Feb 26, 2015",1209.6,1204.8,1219,1204.8,0.56K,0.72
"Feb 25, 2015",1201,1204.3,1204.6,1203,0.02K,0.34
"Feb 24, 2015",1196.9,1203.4,1203.5,1193.8,0.15K,-0.28
"Feb 23, 2015",1200.3,1201.3,1203.3,1191.6,0.27K,-0.34
"Feb 20, 2015",1204.4,1206.5,1213.1,1199.1,0.05K,-0.22
"Feb 19, 2015",1207.1,1216.5,1220,1205,0.07K,0.62
"Feb 18, 2015",1199.7,1207.1,1210.2,1197.8,0.15K,-0.7
"Feb 17, 2015",1208.1,1227.7,1234,1203,0.20K,-1.92
"Feb 16, 2015",1231.7,1228.7,1236.4,1228.5,0,0.24
"Feb 15, 2015",1228.8,1228.2,1229.3,1227.8,0,0.19
"Feb 13, 2015",1226.5,1222.2,1232.8,1222.2,0.07K,0.52
"Feb 12, 2015",1220.1,1217.9,1229.8,1217.9,0.10K,0.09
"Feb 11, 2015",1219,1233.3,1237.4,1219.7,0.10K,-1.02
"Feb 10, 2015",1231.6,1237.5,1245,1231.2,0.23K,-0.74
"Feb 09, 2015",1240.8,1237.5,1242.3,1235.4,0.32K,0.56
"Feb 06, 2015",1233.9,1265,1267.6,1228,0.43K,-2.23
"Feb 05, 2015",1262,1271.8,1272.6,1257.8,0.13K,-0.14
"Feb 04, 2015",1263.8,1262,1271.6,1256.8,0.67K,0.33
"Feb 03, 2015",1259.7,1273.5,1284.7,1255.3,2.38K,-1.29
"Feb 02, 2015",1276.2,1284.1,1284.1,1266,1.65K,-0.18
"Jan 30, 2015",1278.5,1258,1284.3,1257,8.63K,1.9
"Jan 29, 2015",1254.6,1283.3,1285.4,1251,67.98K,-2.43
"Jan 28, 2015",1285.9,1285.9,1286.8,1285.9,0.03K,-0.45
"Jan 27, 2015",1291.7,1277.2,1288.8,1277.2,0.02K,0.96
"Jan 26, 2015",1279.4,1289.5,1290.6,1279.4,0.03K,-1.02
"Jan 23, 2015",1292.6,1299.8,1299.8,1298.6,0.02K,-0.62
"Jan 22, 2015",1300.7,1293.2,1302.1,1283.5,0.13K,0.54
"Jan 21, 2015",1293.7,1295.2,1303.5,1286.7,0.08K,-0.04
"Jan 20, 2015",1294.2,1278.9,1297.3,1273.8,0.16K,1.43
"Jan 19, 2015",1275.9,1279.4,1279.5,1272.5,0,-0.24
"Jan 18, 2015",1279,1281,1281.9,1275.7,0,0.16
"Jan 16, 2015",1276.9,1256.1,1279.7,1256.1,0.04K,0.96
"Jan 15, 2015",1264.7,1231.5,1265,1227.3,0.13K,2.45
"Jan 14, 2015",1234.4,1229.6,1243.8,1225.6,0.02K,0.01
"Jan 13, 2015",1234.3,1239.2,1239.3,1230.3,0.02K,0.13
"Jan 12, 2015",1232.7,1224.2,1234.4,1219.1,0.10K,1.37
"Jan 09, 2015",1216,1211.1,1220.2,1210.3,0.04K,0.63
"Jan 08, 2015",1208.4,1207,1215.7,1206.3,0.09K,-0.18
"Jan 07, 2015",1210.6,1219.2,1219.2,1211.8,0.03K,-0.71
"Jan 06, 2015",1219.3,1203.5,1220,1203.5,0.10K,1.28
"Jan 05, 2015",1203.9,1180.3,1206.9,1180.1,0.47K,1.51
"Jan 02, 2015",1186,1184,1194.5,1169.5,0.14K,-0.07
"Jan 01, 2015",1186.8,1184.1,1187.5,1184.1,0,0.24
"Dec 31, 2014",1183.9,1199.2,1199.2,1182.7,0.09K,-1.36
"Dec 30, 2014",1200.2,1181.4,1210.3,1181.4,0.19K,1.57
"Dec 29, 2014",1181.7,1186.5,1186.5,1181.3,0.06K,-1.14
"Dec 26, 2014",1195.3,1177.2,1194.4,1177.2,0.12K,1.55
"Dec 25, 2014",1177,1175,1178.9,1175,0,0.3
"Dec 24, 2014",1173.5,1177,1179.3,1173.7,0.02K,-0.37
"Dec 23, 2014",1177.9,1179.3,1180.3,1175,0.23K,-0.15
"Dec 22, 2014",1179.7,1198,1198,1172.7,0.22K,-1.35
"Dec 19, 2014",1195.9,1198,1200.8,1196.5,0.10K,0.1
"Dec 18, 2014",1194.7,1189.7,1207.3,1189.7,0.20K,0.03
"Dec 17, 2014",1194.3,1198.2,1199.6,1184,0.09K,0.03
"Dec 16, 2014",1193.9,1197.2,1222,1192.7,0.22K,-1.1
"Dec 15, 2014",1207.2,1223.1,1223.1,1198,0.08K,-1.21
"Dec 12, 2014",1222,1227.8,1227.8,1216.2,0.20K,-0.25
"Dec 11, 2014",1225.1,1226.6,1232,1216.2,0.26K,-0.31
"Dec 10, 2014",1228.9,1231.2,1234.6,1226.6,0.31K,-0.21
"Dec 09, 2014",1231.5,1202,1238,1202,0.31K,3.08
"Dec 08, 2014",1194.7,1190.6,1207,1187.2,0.18K,0.39
"Dec 05, 2014",1190.1,1203.1,1206,1186.7,0.56K,-1.44
"Dec 04, 2014",1207.5,1208.2,1213,1201.6,0.36K,-0.08
"Dec 03, 2014",1208.5,1198.1,1213.7,1196.1,0.44K,0.78
"Dec 02, 2014",1199.2,1212.3,1212.3,1191.3,1.24K,-1.54
"Dec 01, 2014",1218,1160,1220.4,1141.7,5.52K,3.64
"Nov 28, 2014",1175.2,1197,1198.3,1163.8,11.18K,-1.14
"Nov 27, 2014",1188.8,1197.3,1199.3,1185.4,0,-0.65
"Nov 26, 2014",1196.6,1200.5,1201,1193.7,75.30K,-0.04
"Nov 25, 2014",1197.1,1197.1,1197.1,1197.1,0.00K,0.13
"Nov 24, 2014",1195.5,1197.7,1197.9,1196.5,0.02K,-0.17
"Nov 21, 2014",1197.5,1191,1202.4,1189,0.02K,0.57
"Nov 20, 2014",1190.7,1191.8,1191.9,1190.7,0.00K,-0.24
"Nov 19, 2014",1193.6,1196.5,1198.3,1190,0.02K,-0.26
"Nov 18, 2014",1196.7,1197.1,1197.1,1193.9,0.00K,1.16
"Nov 17, 2014",1183,1183.1,1186.9,1180.6,0.02K,-0.17
"Nov 14, 2014",1185,1155.2,1191,1148,0.49K,2.06
"Nov 13, 2014",1161.1,1163.7,1164.5,1155,1.05K,0.19
"Nov 12, 2014",1158.9,1162.5,1168.1,1157.5,0.02K,-0.34
"Nov 11, 2014",1162.8,1155,1170.5,1151.6,0.02K,0.28
"Nov 10, 2014",1159.6,1171,1171,1150.7,0.04K,-0.85
"Nov 07, 2014",1169.6,1139.9,1169.7,1132.9,0.10K,2.39
"Nov 06, 2014",1142.3,1141.1,1147.5,1137.9,0.14K,-0.27
"Nov 05, 2014",1145.4,1168.1,1168.7,1137.8,0.16K,-1.88
"Nov 04, 2014",1167.4,1166.9,1171,1165,0.04K,-0.17
"Nov 03, 2014",1169.4,1166.4,1172.3,1163.1,0.06K,-0.15
"Oct 31, 2014",1171.1,1199.6,1199.7,1161.4,0.26K,-2.25
"Oct 30, 2014",1198.1,1213.7,1214.7,1195.8,0.52K,-2.14
"Oct 29, 2014",1224.3,1224.3,1224.3,1224.3,0,-0.4
"Oct 28, 2014",1229.2,1224.9,1231,1224.7,0.05K,0.01
"Oct 27, 2014",1229.1,1230.2,1230.2,1227.3,0.28K,-0.17
"Oct 24, 2014",1231.2,1229.4,1232.7,1229.4,0.07K,0.22
"Oct 23, 2014",1228.5,1228,1228,1227.9,0.00K,-1.31
"Oct 22, 2014",1244.8,1244.8,1244.8,1244.3,0.00K,-0.5
"Oct 21, 2014",1251,1251,1251,1251,0.05K,0.56
"Oct 20, 2014",1244,1237.3,1244,1235.4,0.11K,0.46
"Oct 17, 2014",1238.3,1237.4,1237.5,1232.6,0.36K,-0.18
"Oct 16, 2014",1240.5,1242.1,1243,1236.7,0.01K,-0.29
"Oct 15, 2014",1244.1,1243.7,1247,1230.9,0.25K,0.85
"Oct 14, 2014",1233.6,1235.9,1235.9,1235.8,0.07K,0.35
"Oct 13, 2014",1229.3,1229.8,1234,1227,0.10K,0.68
"Oct 10, 2014",1221,1223.5,1223.5,1217,0.19K,-0.29
"Oct 09, 2014",1224.6,1223.9,1229,1223.9,0.02K,1.6
"Oct 08, 2014",1205.3,1210.2,1217.9,1207,0.01K,-0.53
"Oct 07, 2014",1211.7,1209.1,1210.8,1205.3,0.27K,0.41
"Oct 06, 2014",1206.7,1187.7,1208,1182.8,0.42K,1.22
"Oct 03, 2014",1192.2,1212.4,1212.4,1191,0.50K,-1.81
"Oct 02, 2014",1214.2,1215.3,1219.5,1210.3,0.18K,-0.03
"Oct 01, 2014",1214.6,1207.7,1217.8,1205.5,0.18K,0.34
"Sep 30, 2014",1210.5,1214.8,1218.2,1204,0.68K,-0.57
"Sep 29, 2014",1217.5,1216.3,1222.2,1214.7,6.34K,0.28
"Sep 26, 2014",1214.1,1214.1,1214.1,1214.1,0.00K,-0.58
"Sep 25, 2014",1221.2,1209.5,1216.1,1209.5,0.01K,0.21
"Sep 24, 2014",1218.6,1216.8,1216.8,1216.8,0.00K,-0.2
"Sep 23, 2014",1221,1221,1221,1221,0.01K,0.35
"Sep 22, 2014",1216.8,1214.9,1214.9,1212.4,0.01K,0.12
"Sep 19, 2014",1215.3,1218.3,1218.3,1218.3,0.00K,-0.85
"Sep 18, 2014",1225.7,1216.2,1220.4,1216.2,0.01K,-0.7
"Sep 17, 2014",1234.4,1236.2,1236.2,1221.9,0.01K,-0.06
"Sep 16, 2014",1235.2,1238.3,1238.3,1235.9,0.00K,0.13
"Sep 15, 2014",1233.6,1226.7,1235,1226.7,0.02K,0.3
"Sep 12, 2014",1229.9,1227,1227,1227,0.05K,-0.61
"Sep 11, 2014",1237.4,1237.4,1237.4,1237.4,0,-0.49
"Sep 10, 2014",1243.5,1256.7,1256.7,1243.5,0.10K,-0.26
"Sep 09, 2014",1246.8,1246.8,1246.8,1246.8,0,-0.47
"Sep 08, 2014",1252.7,1268.4,1268.4,1262.2,0.00K,-1.03
"Sep 05, 2014",1265.8,1263.2,1268.1,1263.2,0.12K,0.06
"Sep 04, 2014",1265.1,1268.7,1272.7,1260.3,0.29K,-0.3
"Sep 03, 2014",1268.9,1266.3,1271.1,1263.1,0.28K,0.41
"Sep 02, 2014",1263.7,1284.5,1286.4,1262.5,0.28K,-1.84
"Sep 01, 2014",1287.4,1287.6,1290.9,1285.9,0,-0.02
"Aug 31, 2014",1287.7,1288.5,1289,1286.8,0,0.15
"Aug 29, 2014",1285.8,1289.5,1289.7,1284.8,0.12K,-0.23
"Aug 28, 2014",1288.7,1284.5,1293.7,1284.3,0.82K,0.53
"Aug 27, 2014",1281.9,1281.5,1282.3,1281.5,0.04K,-0.15
"Aug 26, 2014",1283.8,1289.4,1289.5,1281.1,0.07K,0.51
"Aug 25, 2014",1277.3,1277.3,1277.6,1273.7,0.25K,-0.1
"Aug 22, 2014",1278.6,1276,1280,1275,0.12K,0.38
"Aug 21, 2014",1273.7,1290,1290,1272,0.26K,-1.52
"Aug 20, 2014",1293.4,1295.4,1295.8,1288.4,0.33K,-0.13
"Aug 19, 2014",1295.1,1298.8,1301.7,1294,0.14K,-0.2
"Aug 18, 2014",1297.7,1301.4,1302.1,1295.7,0.10K,-0.52
"Aug 15, 2014",1304.5,1311.7,1312.8,1292,0.20K,-0.72
"Aug 14, 2014",1313.9,1311.8,1316.4,1309.7,0.32K,0.08
"Aug 13, 2014",1312.8,1308.8,1312.6,1305,0.24K,0.31
"Aug 12, 2014",1308.8,1306.2,1315.8,1305.8,0.44K,0.02
"Aug 11, 2014",1308.5,1308.4,1309.7,1305.3,0.19K,-0.03
"Aug 08, 2014",1308.9,1310.8,1322.1,1308,0.59K,-0.14
"Aug 07, 2014",1310.8,1305.3,1313.2,1302.5,0.23K,0.31
"Aug 06, 2014",1306.7,1288.1,1309,1287.8,0.71K,1.77
"Aug 05, 2014",1284,1288,1292.7,1282.6,0.83K,-0.29
"Aug 04, 2014",1287.7,1294.4,1295,1285.9,0.92K,-0.46
"Aug 01, 2014",1293.6,1284.1,1296.6,1279.7,1.99K,0.96
"Jul 31, 2014",1281.3,1295.1,1297.3,1280.6,5.66K,-1.05
"Jul 30, 2014",1294.9,1298.6,1303,1291,36.19K,-0.26
"Jul 29, 2014",1298.3,1310.9,1310.9,1310,0.05K,-0.38
"Jul 28, 2014",1303.3,1307.4,1308,1304.3,0.05K,0.02
"Jul 25, 2014",1303.1,1294.8,1294.8,1294.8,0.01K,0.97
"Jul 24, 2014",1290.6,1297.5,1297.5,1297.5,0.00K,-1.07
"Jul 23, 2014",1304.5,1304.5,1304.5,1304.5,0,-0.12
"Jul 22, 2014",1306.1,1306.1,1306.1,1306.1,0.00K,-0.58
"Jul 21, 2014",1313.7,1311,1315.5,1311,0.02K,0.34
"Jul 18, 2014",1309.2,1322.7,1322.7,1306.2,0.03K,-0.57
"Jul 17, 2014",1316.7,1303.1,1323.8,1303.1,0.02K,1.32
"Jul 16, 2014",1299.6,1298.4,1303.1,1296.9,0.03K,0.21
"Jul 15, 2014",1296.9,1307.4,1312.1,1294.1,0.37K,-0.72
"Jul 14, 2014",1306.3,1332.8,1332.8,1304.7,0.10K,-2.3
"Jul 11, 2014",1337,1337.9,1339,1336.2,0.11K,-0.13
"Jul 10, 2014",1338.7,1330.5,1343.7,1328,0.03K,1.13
"Jul 09, 2014",1323.8,1324,1330.4,1324,0.02K,0.59
"Jul 08, 2014",1316,1318.4,1323.5,1316,0.01K,-0.04
"Jul 07, 2014",1316.5,1319.6,1320.3,1313.2,0.09K,-0.36
"Jul 04, 2014",1321.3,1321.1,1324,1319.6,0,0.07
"Jul 03, 2014",1320.4,1327.3,1327.7,1313,0.04K,-0.77
"Jul 02, 2014",1330.7,1326.8,1330.7,1326.8,0.23K,0.32
"Jul 01, 2014",1326.4,1326.7,1331.4,1326.2,0.05K,0.35
"Jun 30, 2014",1321.8,1315.3,1328.7,1311.8,0.74K,0.21
"Jun 27, 2014",1319,1317.4,1320.9,1313.3,0.63K,0.22
"Jun 26, 2014",1316.1,1319.6,1319.6,1312.4,0.59K,-0.46
"Jun 25, 2014",1322.2,1315.3,1323.4,1312,0.29K,0.1
"Jun 24, 2014",1320.9,1315.6,1325.6,1315.6,0.22K,0.22
"Jun 23, 2014",1318,1312.3,1316.9,1312.3,0.14K,0.14
"Jun 20, 2014",1316.2,1321.4,1321.4,1306.8,0.25K,0.19
"Jun 19, 2014",1313.7,1277.2,1321,1277.2,0.60K,3.25
"Jun 18, 2014",1272.4,1269.9,1272.7,1267.4,0.14K,0.06
"Jun 17, 2014",1271.7,1272.8,1272.8,1260.9,0.82K,-0.25
"Jun 16, 2014",1274.9,1279.8,1283.5,1270.8,0.33K,0.09
"Jun 13, 2014",1273.7,1272.5,1274.7,1271.3,0.15K,0.01
"Jun 12, 2014",1273.6,1260,1274.5,1260,0.13K,1.02
"Jun 11, 2014",1260.8,1259.9,1264.4,1259.1,0.13K,0.08
"Jun 10, 2014",1259.8,1252.4,1262.3,1251,1.01K,0.5
"Jun 09, 2014",1253.5,1252.7,1256.1,1251.8,0.10K,0.11
"Jun 06, 2014",1252.1,1253.4,1256.6,1246.3,0.38K,-0.07
"Jun 05, 2014",1253,1244,1256.6,1241.2,1.32K,0.72
"Jun 04, 2014",1244,1245.1,1248.8,1242.7,0.60K,-0.02
"Jun 03, 2014",1244.3,1244.1,1247.5,1240.5,0.65K,0.05
"Jun 02, 2014",1243.7,1250,1250.7,1240.9,0.77K,-0.15
"May 30, 2014",1245.6,1255.1,1259.6,1241.8,3.84K,-0.85
"May 29, 2014",1256.3,1258.3,1260.6,1250.9,38.05K,-0.24
"May 28, 2014",1259.3,1259.3,1259.3,1263.6,0,-0.48
"May 27, 2014",1265.4,1291.9,1291.9,1276,0.03K,-2.1
"May 26, 2014",1292.5,1291.6,1294.4,1291.4,0,0.06
"May 25, 2014",1291.7,1293.9,1294.2,1291.1,0,0.01
"May 23, 2014",1291.6,1293.2,1293.4,1293.2,0.00K,-0.25
"May 22, 2014",1294.9,1294.2,1295,1294.2,0.00K,0.54
"May 21, 2014",1288,1287.4,1287.4,1287.4,0.00K,-0.5
"May 20, 2014",1294.5,1290.7,1290.7,1290.1,0.01K,0.06
"May 19, 2014",1293.7,1293.7,1293.7,1293.7,0.04K,0.03
"May 16, 2014",1293.3,1293.3,1293.3,1293.3,0.01K,-0.02
"May 15, 2014",1293.5,1302.5,1302.5,1292.8,0.03K,-0.93
"May 14, 2014",1305.7,1292.8,1306.9,1292.8,0.03K,0.86
"May 13, 2014",1294.6,1295.5,1295.5,1292,0.02K,-0.08
"May 12, 2014",1295.6,1282.1,1295.9,1281.2,0.02K,0.64
"May 09, 2014",1287.3,1287.3,1287.3,1287.3,0.00K,-0.01
"May 08, 2014",1287.4,1291.5,1291.5,1285.5,0.07K,-0.09
"May 07, 2014",1288.6,1310.3,1312,1288,0.02K,-1.51
"May 06, 2014",1308.3,1309.4,1309.4,1306.9,0.01K,-0.05
"May 05, 2014",1309,1305.6,1314.2,1305.5,0.03K,0.49
"May 02, 2014",1302.6,1276.7,1302.7,1276.7,0.09K,1.52
"May 01, 2014",1283.1,1288.7,1288.7,1278,0.03K,-0.96
"Apr 30, 2014",1295.6,1296,1296.5,1286.6,0.18K,-0.03
"Apr 29, 2014",1296,1295.5,1300.5,1289.1,0.90K,-0.22
"Apr 28, 2014",1298.9,1305.4,1305.4,1293,0.06K,-0.14
"Apr 25, 2014",1300.7,1293.8,1304.6,1293.8,0.27K,0.79
"Apr 24, 2014",1290.5,1284.6,1297.9,1272.4,0.52K,0.49
"Apr 23, 2014",1284.2,1284.3,1287.7,1282.4,0.18K,0.28
"Apr 22, 2014",1280.6,1289.2,1291.6,1276,0.10K,-0.57
"Apr 21, 2014",1288,1290,1299.2,1283.7,0.10K,-0.42
